,seq,pr_station_id,bus_line_no,bus_line_no_seq,station_nm,station_id,mobile_no,이비노선ID,WGS84위도,WGS84경도,시군명
4645,88434,233000005,330,186,장외리.오리골,233001871,55348.0,41037001.0,37.177,126.66648329999998,화성시
4655,88547,233000010,33-1,1,조암터미널,233000928,36013.0,41008001.0,37.0822333,126.8158,화성시
4737,88548,233000010,33-1,2,조암터미널(경유),277102511,,41008001.0,37.0859333,126.81616670000001,화성시
4738,88549,233000010,33-1,3,우정읍행정복지센터,233002091,55066.0,41008001.0,37.0884333,126.81655,화성시
4748,88550,233000010,33-1,4,삼괴중고교,233002089,55064.0,41008001.0,37.0882667,126.8211,화성시
4757,88551,233000010,33-1,5,조암한라비발디,233002243,37750.0,41008001.0,37.0880333,126.82371670000002,화성시
4767,88552,233000010,33-1,6,어은삼거리,233000931,37122.0,41008001.0,37.0859167,126.8264,화성시
4791,88553,233000010,33-1,7,장안면행정복지센터,233000932,37126.0,41008001.0,37.078733299999996,126.83041670000001,화성시
4805,88554,233000010,33-1,8,사랑리,233000514,37129.0,41008001.0,37.0734333,126.834,화성시
4816,88555,233000010,33-1,9,덕다2리앞,233001248,37514.0,41008001.0,37.0693833,126.8376,화성시
4821,88556,233000010,33-1,10,덕다리입구,233001144,37490.0,41008001.0,37.06765,126.83795,화성시
4838,88557,233000010,33-1,11,덕다리입구,233000933,37131.0,41008001.0,37.066733299999996,126.83926670000001,화성시
4855,88558,233000010,33-1,12,독정1리,233000934,37136.0,41008001.0,37.0667,126.84605,화성시
4864,88559,233000010,33-1,13,독정삼거리,233001815,37894.0,41008001.0,37.07017499,126.8496072,화성시
4872,88560,233000010,33-1,14,독정2리,233000935,37141.0,41008001.0,37.0718,126.85376670000001,화성시
4876,88561,233000010,33-1,15,위닉스,233001772,37791.0,41008001.0,37.0745333,126.85623329999999,화성시
4878,88562,233000010,33-1,16,감드러지(독정3리),233000936,37147.0,41008001.0,37.07745,126.85703329999998,화성시
4880,88563,233000010,33-1,17,독정3리,233000512,37152.0,41008001.0,37.0798167,126.85915,화성시
4883,88564,233000010,33-1,18,독정4리,233000511,37156.0,41008001.0,37.0818833,126.86108329999999,화성시
4888,88565,233000010,33-1,19,수촌2리.황골,233000937,37160.0,41008001.0,37.08875,126.86200000000001,화성시
4890,88566,233000010,33-1,20,꽃밭,233000510,37157.0,41008001.0,37.0931,126.8619,화성시
4893,88567,233000010,33-1,21,성문,233000394,37166.0,41008001.0,37.1032833,126.8658,화성시
4900,88568,233000010,33-1,22,해창2리.능인대학원대학교,233000393,37179.0,41008001.0,37.108116700000004,126.87251670000002,화성시
4909,88569,233000010,33-1,23,해창리,233000392,36873.0,41008001.0,37.1126,126.87916670000001,화성시
4915,88570,233000010,33-1,24,해창1리.우리꽃식물원,233001402,37206.0,41008001.0,37.1130333,126.882,화성시
4936,88571,233000010,33-1,25,매곡리,233000391,37217.0,41008001.0,37.11725,126.88846670000001,화성시
4955,88572,233000010,33-1,26,한국폴리텍대학,233000390,37225.0,41008001.0,37.1217833,126.8929,화성시
4973,88573,233000010,33-1,27,제암리,233001388,37231.0,41008001.0,37.1240333,126.8962833,화성시
4991,88574,233000010,33-1,28,동양빌딩앞,233000389,36874.0,41008001.0,37.1270167,126.90176670000001,화성시
5005,88575,233000010,33-1,29,우림아파트.화성노인회관,233000525,37250.0,41008001.0,37.12785,126.90281670000002,화성시
5017,88576,233000010,33-1,30,주공아파트,233000524,37245.0,41008001.0,37.1304833,126.89996670000001,화성시
5026,88577,233000010,33-1,31,장짐삼거리앞,233002157,55156.0,41008001.0,37.1386667,126.89946670000002,화성시
5035,88578,233000010,33-1,32,화성중고등학교,233000526,37255.0,41008001.0,37.1380333,126.90548329999999,화성시
5096,88579,233000010,33-1,33,발안삼거리.바다마트,233001371,37273.0,41008001.0,37.1356167,126.9113,화성시
5165,88580,233000010,33-1,34,KEB하나은행발안지점,233001934,37940.0,41008001.0,37.1333667,126.91078329999999,화성시
5196,88581,233000010,33-1,35,발안초등학교,233000632,37464.0,41008001.0,37.1310333,126.91216670000001,화성시
5223,88582,233000010,33-1,36,향남읍행정복지센터,233001023,37289.0,41008001.0,37.1315333,126.91975,화성시
5274,88583,233000010,33-1,37,화성소방서.향남홈플러스,233001955,37991.0,41008001.0,37.1305,126.92095,화성시
5317,88584,233000010,33-1,38,에일린의뜰,233002103,55084.0,41008001.0,37.1278667,126.92061670000001,화성시
5331,88585,233000010,33-1,39,단독주택단지,233002105,55085.0,41008001.0,37.124333299999996,126.91986670000001,화성시
5368,88586,233000010,33-1,40,방축리,233001109,37280.0,41008001.0,37.12,126.9183667,화성시
5404,88587,233000010,33-1,41,향남주공1.2단지,233002411,55286.0,41008001.0,37.1188167,126.91585,화성시
5429,88588,233000010,33-1,42,향남부영3단지,233002413,55288.0,41008001.0,37.11895,126.91158329999999,화성시
5456,88589,233000010,33-1,43,향남부영6단지,233002274,55615.0,41008001.0,37.11447466,126.9093707,화성시
5463,88590,233000010,33-1,44,하길중학교,233002416,37274.0,41008001.0,37.11285,126.90811670000001,화성시
5482,88591,233000010,33-1,45,향남부영13단지,233002469,55322.0,41008001.0,37.1092333,126.9079,화성시
5494,88592,233000010,33-1,46,상신하길로주택,233001547,55478.0,41008001.0,37.106133299999996,126.90266670000001,화성시
5506,88593,233000010,33-1,47,상신6리,233001529,37407.0,41008001.0,37.1039667,126.90111670000002,화성시
5540,88594,233000010,33-1,48,상신리,233001530,37406.0,41008001.0,37.1011167,126.90168329999999,화성시
5562,88595,233000010,33-1,49,향남제약공단앞,233000813,37468.0,41008001.0,37.095916700000004,126.90703329999998,화성시
5574,88596,233000010,33-1,50,제약공단후문.구문천1리입구,233001531,37405.0,41008001.0,37.0901333,126.91035,화성시
5598,88597,233000010,33-1,51,구문천리,233000812,36758.0,41008001.0,37.0873833,126.91045,화성시
5611,88598,233000010,33-1,52,구문천리,233000806,37469.0,41008001.0,37.0875333,126.91095,화성시
5624,88599,233000010,33-1,53,제약공단후문.구문천1리입구,233000805,36759.0,41008001.0,37.09015,126.91075,화성시
5648,88600,233000010,33-1,54,상신리,233000804,36760.0,41008001.0,37.1011333,126.90195,화성시
5670,88601,233000010,33-1,55,상신6리,233000803,37470.0,41008001.0,37.1028667,126.90171670000001,화성시
5704,88602,233000010,33-1,56,상신하길로주택,233001548,55479.0,41008001.0,37.1059667,126.90286670000002,화성시
5716,88603,233000010,33-1,57,향남부영13단지,233002474,55323.0,41008001.0,37.109533299999995,126.90811670000001,화성시
5728,88604,233000010,33-1,58,하길중학교,233002417,36697.0,41008001.0,37.1133,126.90871670000001,화성시
5747,88605,233000010,33-1,59,향남부영3단지,233002412,55287.0,41008001.0,37.1195333,126.91255,화성시
5774,88606,233000010,33-1,60,향남주공1.2단지,233002410,55285.0,41008001.0,37.1190167,126.91446670000002,화성시
5799,88607,233000010,33-1,61,방축리,233000618,37281.0,41008001.0,37.120033299999996,126.91866670000002,화성시
5835,88608,233000010,33-1,62,단독주택단지,233002106,55081.0,41008001.0,37.12425,126.92018329999999,화성시
5872,88609,233000010,33-1,63,신영지웰,233002104,55080.0,41008001.0,37.1278,126.92101670000001,화성시
5889,88610,233000010,33-1,64,화성소방서.향남홈플러스,233001860,37903.0,41008001.0,37.13055,126.92135,화성시
5932,88611,233000010,33-1,65,향남읍행정복지센터,233000633,37288.0,41008001.0,37.1317667,126.91915,화성시
5983,88612,233000010,33-1,66,화성중앙병원.발안초등학교,233001026,37269.0,41008001.0,37.1311833,126.9115,화성시
6011,88613,233000010,33-1,67,발안농협,233000816,37265.0,41008001.0,37.12945,126.90941670000001,화성시
6015,88614,233000010,33-1,68,동양빌딩앞,233000384,37248.0,41008001.0,37.1272167,126.90178329999999,화성시
6029,88615,233000010,33-1,69,제암리,233001395,37230.0,41008001.0,37.1242,126.89621670000001,화성시
6047,88616,233000010,33-1,70,한국폴리텍대학,233001555,37224.0,41008001.0,37.1219,126.89271670000001,화성시
6065,88617,233000010,33-1,71,매곡리,233000926,37216.0,41008001.0,37.1174333,126.88838329999999,화성시
6084,88618,233000010,33-1,72,해창1리.우리꽃식물원,233000927,37205.0,41008001.0,37.1131333,126.88195,화성시
6105,88619,233000010,33-1,73,해창리,233000442,36898.0,41008001.0,37.1124333,126.87799999999999,화성시
6111,88620,233000010,33-1,74,해창2리.능인대학원대학교,233000381,36845.0,41008001.0,37.1082,126.87223329999999,화성시
6120,88621,233000010,33-1,75,성문,233000952,36706.0,41008001.0,37.10325136,126.8657558,화성시
6127,88622,233000010,33-1,76,꽃밭,233000509,37158.0,41008001.0,37.0929667,126.86188329999999,화성시
6130,88623,233000010,33-1,77,용당골,233000508,37159.0,41008001.0,37.0887167,126.8619,화성시
6132,88624,233000010,33-1,78,독정4리,233000507,37155.0,41008001.0,37.0819667,126.86098329999999,화성시
6137,88625,233000010,33-1,79,독정3리.거묵골,233000506,37151.0,41008001.0,37.0798,126.8590333,화성시
6140,88626,233000010,33-1,80,감드러지(독정3리),233000505,37148.0,41008001.0,37.0774167,126.85685,화성시
6142,88627,233000010,33-1,81,위닉스,233001774,37793.0,41008001.0,37.0745333,126.85605,화성시
6144,88628,233000010,33-1,82,독정2리,233000504,37142.0,41008001.0,37.0719167,126.85373329999999,화성시
6148,88629,233000010,33-1,83,독정삼거리,233000503,37139.0,41008001.0,37.07025,126.84946670000001,화성시
6156,88630,233000010,33-1,84,독정1리,233000502,37137.0,41008001.0,37.06685,126.84596670000002,화성시
6165,88631,233000010,33-1,85,덕다리입구,233000501,37132.0,41008001.0,37.0668333,126.83938329999998,화성시
6182,88632,233000010,33-1,86,덕다리입구,233001145,37489.0,41008001.0,37.0677,126.8380833,화성시
6199,88633,233000010,33-1,87,덕다2리앞(구래),233000500,36909.0,41008001.0,37.069416700000005,126.83771670000002,화성시
6205,88634,233000010,33-1,88,사랑리,233000499,37130.0,41008001.0,37.0734167,126.83425,화성시
6216,88635,233000010,33-1,89,장안면행정복지센터,233000498,37127.0,41008001.0,37.078816700000004,126.83056670000002,화성시
6230,88636,233000010,33-1,90,어은4리,233000497,37125.0,41008001.0,37.0818,126.82836670000002,화성시
6244,88637,233000010,33-1,91,어은삼거리,233001816,37792.0,41008001.0,37.0858833,126.8265,화성시
6268,88638,233000010,33-1,92,조암한라비발디,233002244,37968.0,41008001.0,37.0882,126.82371670000002,화성시
6278,88639,233000010,33-1,93,삼괴중고교,233002088,55067.0,41008001.0,37.0884333,126.82098329999998,화성시
6287,88640,233000010,33-1,94,우정읍행정복지센터,233002090,55065.0,41008001.0,37.0887167,126.81661670000001,화성시
6297,88641,233000010,33-1,95,조암터미널,233000929,36011.0,41008001.0,37.08215,126.81558329999999,화성시
6379,88957,233000013,2,1,조암터미널,233000929,36011.0,41008101.0,37.08215,126.81558329999999,화성시
6461,88958,233000013,2,2,조암삼거리(경유),277102392,,41008101.0,37.0809333,126.81455,화성시
6483,88959,233000013,2,3,장안여자중학교,233000992,36797.0,41008101.0,37.0785667,126.81521670000001,화성시
6520,88960,233000013,2,4,사곡6리,233000496,36910.0,41008101.0,37.0748167,126.81515,화성시
6521,88961,233000013,2,5,장안우체국,233002511,55388.0,41008101.0,37.072166700000004,126.81385,화성시
6542,88962,233000013,2,6,사곡1리,233000993,37478.0,41008101.0,37.069083299999996,126.80921670000001,화성시
6563,88963,233000013,2,7,장자터,233001776,37834.0,41008101.0,37.0664833,126.80216670000001,화성시
6584,88964,233000013,2,8,기아생활관,233000485,36918.0,41008101.0,37.064383299999996,126.79561670000001,화성시
6604,88965,233000013,2,9,화산삼거리,233000484,37604.0,41008101.0,37.0626167,126.79233329999998,화성시
6624,88966,233000013,2,10,화산1리,233001185,36786.0,41008101.0,37.061916700000005,126.78946670000002,화성시
6632,88967,233000013,2,11,석천2리입구,233001003,37477.0,41008101.0,37.05635,126.78133329999999,화성시
6641,88968,233000013,2,12,매향2리,233001245,36922.0,41008101.0,37.05105,126.7694,화성시
6655,88969,233000013,2,13,매향2리,233001004,36796.0,41008101.0,37.0485167,126.76523329999999,화성시
6669,88970,233000013,2,14,양지편,233001015,36799.0,41008101.0,37.0469,126.762,화성시
6674,88971,233000013,2,15,기아후문입구,233001007,37476.0,41008101.0,37.04385,126.75883329999999,화성시
6680,88972,233000013,2,16,매향,233000482,36919.0,41008101.0,37.0404,126.75146670000001,화성시
6683,88973,233000013,2,17,고온리종점,233000481,36920.0,41008101.0,37.0373167,126.74863329999998,화성시
6686,88974,233000013,2,18,고온리종점(경유),277101618,,41008101.0,37.0384,126.75021670000001,화성시
6687,88975,233000013,2,19,매향삼거리,233001009,36831.0,41008101.0,37.040383299999995,126.75163329999998,화성시
6690,88976,233000013,2,20,기아후문입구,233001008,36832.0,41008101.0,37.043516700000005,126.7586,화성시
6696,88977,233000013,2,21,양지편,233001016,36830.0,41008101.0,37.046833299999996,126.7621167,화성시
6701,88978,233000013,2,22,매향2리,233000480,37433.0,41008101.0,37.0484,126.76535,화성시
6715,88979,233000013,2,23,매향2리,233000479,36921.0,41008101.0,37.051,126.76956670000001,화성시
6729,88980,233000013,2,24,석천2리입구,233000478,36903.0,41008101.0,37.0562667,126.78146670000001,화성시
6738,88981,233000013,2,25,화산1리입구,233001010,37475.0,41008101.0,37.0617167,126.78933329999998,화성시
6742,88982,233000013,2,26,화산삼거리,233001011,37474.0,41008101.0,37.06255,126.79251670000001,화성시
6762,88983,233000013,2,27,기아생활관,233000477,36904.0,41008101.0,37.0643167,126.79586670000002,화성시
6782,88984,233000013,2,28,장자터,233001780,37839.0,41008101.0,37.066416700000005,126.80225,화성시
6803,88985,233000013,2,29,사곡1리,233000476,37434.0,41008101.0,37.0689,126.80925,화성시
6824,88986,233000013,2,30,장안우체국,233002512,55389.0,41008101.0,37.0721167,126.81395,화성시
6845,88987,233000013,2,31,사곡6리,233000487,37431.0,41008101.0,37.074966700000004,126.81533329999999,화성시
6846,88988,233000013,2,32,장안여자중학교,233000486,36917.0,41008101.0,37.0785667,126.8154,화성시
6883,88989,233000013,2,33,조암터미널,233000928,36013.0,41008101.0,37.0822333,126.8158,화성시
6965,88990,233000013,2,34,우정읍행정복지센터,233002091,55066.0,41008101.0,37.0884333,126.81655,화성시
6975,88991,233000013,2,35,삼괴중고교,233002089,55064.0,41008101.0,37.0882667,126.8211,화성시
6984,88992,233000013,2,36,조암GS주유소,233000373,36022.0,41008101.0,37.0836,126.82048329999999,화성시
6993,88993,233000013,2,37,조암터미널,233000928,36013.0,41008101.0,37.0822333,126.8158,화성시
7075,88994,233000015,4,1,조암터미널,233000929,36011.0,41008103.0,37.08215,126.81558329999999,화성시
7157,88995,233000015,4,2,조암삼거리(경유),277102392,,41008103.0,37.0809333,126.81455,화성시
7179,88996,233000015,4,3,장안여자중학교,233000992,36797.0,41008103.0,37.0785667,126.81521670000001,화성시
7216,88997,233000015,4,4,사곡6리,233000496,36910.0,41008103.0,37.0748167,126.81515,화성시
7217,88998,233000015,4,5,장안우체국,233002511,55388.0,41008103.0,37.072166700000004,126.81385,화성시
7238,88999,233000015,4,6,사곡1리,233000993,37478.0,41008103.0,37.069083299999996,126.80921670000001,화성시
7259,89000,233000015,4,7,장자터,233001776,37834.0,41008103.0,37.0664833,126.80216670000001,화성시
7280,89001,233000015,4,8,기아생활관,233000485,36918.0,41008103.0,37.064383299999996,126.79561670000001,화성시
7300,89002,233000015,4,9,화산삼거리,233001554,36701.0,41008103.0,37.0626667,126.79246670000002,화성시
7320,89003,233000015,4,10,기아2차아파트앞,233002268,55143.0,41008103.0,37.0604667,126.7929,화성시
7328,89004,233000015,4,11,석천1리포도원,233000473,36906.0,41008103.0,37.058066700000005,126.7937667,화성시
7336,89005,233000015,4,12,두레자연중고등학교,233001383,36951.0,41008103.0,37.0564,126.79528329999998,화성시
