,seq,pr_station_id,bus_line_no,bus_line_no_seq,station_nm,station_id,mobile_no,표준정류장ID,시군명
8281,188651,241483008,50-7,8,남양사거리,233000768,36021.0,233000768,화성시
8282,188727,241483010,50-4(대광1차),10,남양사거리,233000768,36021.0,233000768,화성시
8283,188920,241483017,50-8(송산),33,남양사거리,233000768,36021.0,233000768,화성시
8290,165631,241319043,20-4A,26,남양성지,233000767,36014.0,233000767,화성시
8291,165685,241319044,20-4B,28,남양성지,233000767,36014.0,233000767,화성시
8292,167796,241335002,50-5,1,남양성지,233000767,36014.0,233000767,화성시
8293,167889,241335026,50-2(금강),11,남양성지,233000767,36014.0,233000767,화성시
8294,188460,241483002,5-2,36,남양성지,233000767,36014.0,233000767,화성시
8295,188640,241483007,50-6(대광1차),18,남양성지,233000767,36014.0,233000767,화성시
8296,188652,241483008,50-7,9,남양성지,233000767,36014.0,233000767,화성시
8297,188693,241483009,50-8(신외),1,남양성지,233000767,36014.0,233000767,화성시
8298,188884,241483016,50-6(대광2차),14,남양성지,233000767,36014.0,233000767,화성시
8304,164658,241319009,공영2(삼존대광A),30,경기남부수협.보건소,233002171,55116.0,233002171,화성시
8305,164705,241319010,공영2(송정대광A),29,경기남부수협.보건소,233002171,55116.0,233002171,화성시
8306,165323,241319032,20-3(왕모대시청),72,경기남부수협.보건소,233002171,55116.0,233002171,화성시
8307,165434,241319034,20-3(쌍쏭.대광A),35,경기남부수협.보건소,233002171,55116.0,233002171,화성시
8308,165632,241319043,20-4A,27,경기남부수협.보건소,233002171,55116.0,233002171,화성시
8309,165686,241319044,20-4B,29,경기남부수협.보건소,233002171,55116.0,233002171,화성시
8310,167890,241335026,50-2(금강),12,경기남부수협.보건소,233002171,55116.0,233002171,화성시
8311,188461,241483002,5-2,37,경기남부수협.보건소,233002171,55116.0,233002171,화성시
8312,188641,241483007,50-6(대광1차),19,경기남부수협.보건소,233002171,55116.0,233002171,화성시
8313,188653,241483008,50-7,10,경기남부수협.보건소,233002171,55116.0,233002171,화성시
8314,188885,241483016,50-6(대광2차),15,경기남부수협.보건소,233002171,55116.0,233002171,화성시
8321,164659,241319009,공영2(삼존대광A),31,우림아파트,233000766,36010.0,233000766,화성시
8322,164706,241319010,공영2(송정대광A),30,우림아파트,233000766,36010.0,233000766,화성시
8323,165324,241319032,20-3(왕모대시청),73,우림아파트,233000766,36010.0,233000766,화성시
8324,165435,241319034,20-3(쌍쏭.대광A),36,우림아파트,233000766,36010.0,233000766,화성시
8325,165633,241319043,20-4A,28,우림아파트,233000766,36010.0,233000766,화성시
8326,165687,241319044,20-4B,30,우림아파트,233000766,36010.0,233000766,화성시
8327,167891,241335026,50-2(금강),13,우림아파트,233000766,36010.0,233000766,화성시
8328,188462,241483002,5-2,38,우림아파트,233000766,36010.0,233000766,화성시
8329,188642,241483007,50-6(대광1차),20,우림아파트,233000766,36010.0,233000766,화성시
8330,188654,241483008,50-7,11,우림아파트,233000766,36010.0,233000766,화성시
8331,188886,241483016,50-6(대광2차),16,우림아파트,233000766,36010.0,233000766,화성시
8337,165688,241319044,20-4B,31,남양육리.남양1동,233000765,36007.0,233000765,화성시
8338,188463,241483002,5-2,39,남양육리.남양1동,233000765,36007.0,233000765,화성시
8339,188655,241483008,50-7,12,남양육리.남양1동,233000765,36007.0,233000765,화성시
8344,188464,241483002,5-2,40,은장고개,233001298,37114.0,233001298,화성시
8345,188656,241483008,50-7,13,은장고개,233001298,37114.0,233001298,화성시
8350,165331,241319032,20-3(왕모대시청),80,두곡리,233000764,37109.0,233000764,화성시
8351,165442,241319034,20-3(쌍쏭.대광A),43,두곡리,233000764,37109.0,233000764,화성시
8352,188465,241483002,5-2,41,두곡리,233000764,37109.0,233000764,화성시
8353,188657,241483008,50-7,14,두곡리,233000764,37109.0,233000764,화성시
8359,165332,241319032,20-3(왕모대시청),81,재래시장.마도삼거리,233000763,37108.0,233000763,화성시
8360,165443,241319034,20-3(쌍쏭.대광A),44,재래시장.마도삼거리,233000763,37108.0,233000763,화성시
8361,188466,241483002,5-2,42,재래시장.마도삼거리,233000763,37108.0,233000763,화성시
8362,188658,241483008,50-7,15,재래시장.마도삼거리,233000763,37108.0,233000763,화성시
8368,164668,241319009,공영2(삼존대광A),40,마도사거리,233000762,37105.0,233000762,화성시
8369,164715,241319010,공영2(송정대광A),39,마도사거리,233000762,37105.0,233000762,화성시
8370,165333,241319032,20-3(왕모대시청),82,마도사거리,233000762,37105.0,233000762,화성시
8371,165444,241319034,20-3(쌍쏭.대광A),45,마도사거리,233000762,37105.0,233000762,화성시
8372,188467,241483002,5-2,43,마도사거리,233000762,37105.0,233000762,화성시
8373,188659,241483008,50-7,16,마도사거리,233000762,37105.0,233000762,화성시
8379,164669,241319009,공영2(삼존대광A),41,외국인보호소,233000761,37104.0,233000761,화성시
8380,164716,241319010,공영2(송정대광A),40,외국인보호소,233000761,37104.0,233000761,화성시
8381,164817,241319015,공영3(청원.삼존),23,외국인보호소,233000761,37104.0,233000761,화성시
8382,164849,241319016,공영3(삼존.청원),23,외국인보호소,233000761,37104.0,233000761,화성시
8383,165221,241319030,20-1(홍법리),40,외국인보호소,233000761,37104.0,233000761,화성시
8384,165334,241319032,20-3(왕모대시청),83,외국인보호소,233000761,37104.0,233000761,화성시
8385,165445,241319034,20-3(쌍쏭.대광A),46,외국인보호소,233000761,37104.0,233000761,화성시
8386,165471,241319035,20-1(고모리),19,외국인보호소,233000761,37104.0,233000761,화성시
8387,165650,241319043,20-4A,45,외국인보호소,233000761,37104.0,233000761,화성시
8388,165705,241319044,20-4B,48,외국인보호소,233000761,37104.0,233000761,화성시
8389,188468,241483002,5-2,44,외국인보호소,233000761,37104.0,233000761,화성시
8390,188660,241483008,50-7,17,외국인보호소,233000761,37104.0,233000761,화성시
8395,164670,241319009,공영2(삼존대광A),42,구리섬앞,233000857,37562.0,233000857,화성시
8396,164717,241319010,공영2(송정대광A),41,구리섬앞,233000857,37562.0,233000857,화성시
8397,164818,241319015,공영3(청원.삼존),24,구리섬앞,233000857,37562.0,233000857,화성시
8398,164850,241319016,공영3(삼존.청원),24,구리섬앞,233000857,37562.0,233000857,화성시
8399,165222,241319030,20-1(홍법리),41,구리섬앞,233000857,37562.0,233000857,화성시
8400,165335,241319032,20-3(왕모대시청),84,구리섬앞,233000857,37562.0,233000857,화성시
8401,165446,241319034,20-3(쌍쏭.대광A),47,구리섬앞,233000857,37562.0,233000857,화성시
8402,165472,241319035,20-1(고모리),20,구리섬앞,233000857,37562.0,233000857,화성시
8403,165651,241319043,20-4A,46,구리섬앞,233000857,37562.0,233000857,화성시
8404,165706,241319044,20-4B,49,구리섬앞,233000857,37562.0,233000857,화성시
8405,188469,241483002,5-2,45,구리섬앞,233000857,37562.0,233000857,화성시
8406,188661,241483008,50-7,18,구리섬앞,233000857,37562.0,233000857,화성시
8411,164671,241319009,공영2(삼존대광A),43,구리섬휴게소,233000760,37101.0,233000760,화성시
8412,164718,241319010,공영2(송정대광A),42,구리섬휴게소,233000760,37101.0,233000760,화성시
8413,164819,241319015,공영3(청원.삼존),25,구리섬휴게소,233000760,37101.0,233000760,화성시
8414,164851,241319016,공영3(삼존.청원),25,구리섬휴게소,233000760,37101.0,233000760,화성시
8415,165223,241319030,20-1(홍법리),42,구리섬휴게소,233000760,37101.0,233000760,화성시
8416,165336,241319032,20-3(왕모대시청),85,구리섬휴게소,233000760,37101.0,233000760,화성시
8417,165447,241319034,20-3(쌍쏭.대광A),48,구리섬휴게소,233000760,37101.0,233000760,화성시
8418,165473,241319035,20-1(고모리),21,구리섬휴게소,233000760,37101.0,233000760,화성시
8419,165652,241319043,20-4A,47,구리섬휴게소,233000760,37101.0,233000760,화성시
8420,165707,241319044,20-4B,50,구리섬휴게소,233000760,37101.0,233000760,화성시
8421,188470,241483002,5-2,46,구리섬휴게소,233000760,37101.0,233000760,화성시
8422,188662,241483008,50-7,19,구리섬휴게소,233000760,37101.0,233000760,화성시
8427,164672,241319009,공영2(삼존대광A),44,삼존리자동차성능시험장,233000759,37100.0,233000759,화성시
8428,164719,241319010,공영2(송정대광A),43,삼존리자동차성능시험장,233000759,37100.0,233000759,화성시
8429,164820,241319015,공영3(청원.삼존),26,삼존리자동차성능시험장,233000759,37100.0,233000759,화성시
8430,164852,241319016,공영3(삼존.청원),26,삼존리자동차성능시험장,233000759,37100.0,233000759,화성시
8431,165224,241319030,20-1(홍법리),43,삼존리자동차성능시험장,233000759,37100.0,233000759,화성시
8432,165337,241319032,20-3(왕모대시청),86,삼존리자동차성능시험장,233000759,37100.0,233000759,화성시
8433,165448,241319034,20-3(쌍쏭.대광A),49,삼존리자동차성능시험장,233000759,37100.0,233000759,화성시
8434,165474,241319035,20-1(고모리),22,삼존리자동차성능시험장,233000759,37100.0,233000759,화성시
8435,165653,241319043,20-4A,48,삼존리자동차성능시험장,233000759,37100.0,233000759,화성시
8436,165708,241319044,20-4B,51,삼존리자동차성능시험장,233000759,37100.0,233000759,화성시
8437,188471,241483002,5-2,47,삼존리자동차성능시험장,233000759,37100.0,233000759,화성시
8438,188663,241483008,50-7,20,삼존리자동차성능시험장,233000759,37100.0,233000759,화성시
8443,164673,241319009,공영2(삼존대광A),45,돼지고개.삼존리물미,233000877,37097.0,233000877,화성시
8444,164720,241319010,공영2(송정대광A),44,돼지고개.삼존리물미,233000877,37097.0,233000877,화성시
8445,164853,241319016,공영3(삼존.청원),27,돼지고개.삼존리물미,233000877,37097.0,233000877,화성시
8446,165225,241319030,20-1(홍법리),44,돼지고개.삼존리물미,233000877,37097.0,233000877,화성시
8447,165338,241319032,20-3(왕모대시청),87,돼지고개.삼존리물미,233000877,37097.0,233000877,화성시
8448,165449,241319034,20-3(쌍쏭.대광A),50,돼지고개.삼존리물미,233000877,37097.0,233000877,화성시
8449,165475,241319035,20-1(고모리),23,돼지고개.삼존리물미,233000877,37097.0,233000877,화성시
8450,165654,241319043,20-4A,49,돼지고개.삼존리물미,233000877,37097.0,233000877,화성시
8451,165712,241319044,20-4B,55,돼지고개.삼존리물미,233000877,37097.0,233000877,화성시
8452,188472,241483002,5-2,48,돼지고개.삼존리물미,233000877,37097.0,233000877,화성시
8453,188664,241483008,50-7,21,돼지고개.삼존리물미,233000877,37097.0,233000877,화성시
8458,164674,241319009,공영2(삼존대광A),46,봉가1리,233000878,37095.0,233000878,화성시
8459,164721,241319010,공영2(송정대광A),45,봉가1리,233000878,37095.0,233000878,화성시
8460,164854,241319016,공영3(삼존.청원),28,봉가1리,233000878,37095.0,233000878,화성시
8461,165226,241319030,20-1(홍법리),45,봉가1리,233000878,37095.0,233000878,화성시
8462,165339,241319032,20-3(왕모대시청),88,봉가1리,233000878,37095.0,233000878,화성시
8463,165450,241319034,20-3(쌍쏭.대광A),51,봉가1리,233000878,37095.0,233000878,화성시
8464,165476,241319035,20-1(고모리),24,봉가1리,233000878,37095.0,233000878,화성시
8465,165655,241319043,20-4A,50,봉가1리,233000878,37095.0,233000878,화성시
8466,165713,241319044,20-4B,56,봉가1리,233000878,37095.0,233000878,화성시
8467,188473,241483002,5-2,49,봉가1리,233000878,37095.0,233000878,화성시
8468,188665,241483008,50-7,22,봉가1리,233000878,37095.0,233000878,화성시
8474,188474,241483002,5-2,50,송산농협.사강정형외과,233000858,37089.0,233000858,화성시
8475,188666,241483008,50-7,23,송산농협.사강정형외과,233000858,37089.0,233000858,화성시
8481,188475,241483002,5-2,51,사강시장,233000859,37085.0,233000859,화성시
8482,188667,241483008,50-7,24,사강시장,233000859,37085.0,233000859,화성시
8488,164284,241319002,20(마산포),2,사강복지회관,233000271,37081.0,233000271,화성시
8489,164317,241319003,20(어도동내),2,사강복지회관,233000271,37081.0,233000271,화성시
8490,164353,241319004,20(어도펜션),2,사강복지회관,233000271,37081.0,233000271,화성시
8491,164389,241319005,공영1(사곳.궁평),2,사강복지회관,233000271,37081.0,233000271,화성시
8492,164461,241319006,공영1(매화.궁평),2,사강복지회관,233000271,37081.0,233000271,화성시
8493,164535,241319007,공영1(궁평.사곳),2,사강복지회관,233000271,37081.0,233000271,화성시
8494,164606,241319008,공영1(지화2리),2,사강복지회관,233000271,37081.0,233000271,화성시
8495,164752,241319012,공영2(지화2리),2,사강복지회관,233000271,37081.0,233000271,화성시
8496,164776,241319013,공영3(장문지화1),2,사강복지회관,233000271,37081.0,233000271,화성시
8497,164897,241319020,공영4(도말.고포),2,사강복지회관,233000271,37081.0,233000271,화성시
8498,164924,241319021,공영4(마산.고포),2,사강복지회관,233000271,37081.0,233000271,화성시
8499,164957,241319022,공영4(형도.고포),2,사강복지회관,233000271,37081.0,233000271,화성시
8500,164988,241319023,공영4(솔미.구렛),2,사강복지회관,233000271,37081.0,233000271,화성시
8501,165017,241319024,20-2(용포화석지),2,사강복지회관,233000271,37081.0,233000271,화성시
8502,165047,241319025,20-2(천등.고정),2,사강복지회관,233000271,37081.0,233000271,화성시
8503,165077,241319026,20-2(용포고정천),2,사강복지회관,233000271,37081.0,233000271,화성시
8504,165110,241319027,20-2(용포.고정),2,사강복지회관,233000271,37081.0,233000271,화성시
8505,165139,241319028,20-2(천등화석지),2,사강복지회관,233000271,37081.0,233000271,화성시
8506,165169,241319029,20-1(백곡리),2,사강복지회관,233000271,37081.0,233000271,화성시
8507,165230,241319031,20-1(독지리),2,사강복지회관,233000271,37081.0,233000271,화성시
8508,165253,241319032,20-3(왕모대시청),2,사강복지회관,233000271,37081.0,233000271,화성시
8509,165343,241319033,20-3(당성왕모대),2,사강복지회관,233000271,37081.0,233000271,화성시
8510,165401,241319034,20-3(쌍쏭.대광A),2,사강복지회관,233000271,37081.0,233000271,화성시
8511,165454,241319035,20-1(고모리),2,사강복지회관,233000271,37081.0,233000271,화성시
8512,165480,241319036,공영3(솔미.구렛),2,사강복지회관,233000271,37081.0,233000271,화성시
8513,165509,241319037,공영3(지화2리),2,사강복지회관,233000271,37081.0,233000271,화성시
8514,165533,241319039,공영4(돌내.형도),2,사강복지회관,233000271,37081.0,233000271,화성시
