,20180702이용횟수
4122915.0,5
4174028.0,4
9002806.0,2
9606476.0,1
8501282.0,1
4123011.0,2
9870.0,3
2801098.0,2
4100391.0,4
7923.0,6
4112359.0,6
4111703.0,4
9119120.0,6
4100952.0,1
4110153.0,7
4116823.0,5
7622.0,1
72081.0,3
4110177.0,2
4118386.0,3
4114852.0,1
246.0,3
3126.0,3
4102250.0,1
8501376.0,1
4100426.0,1
4100987.0,1
4179475.0,1
9104372.0,3
2801295.0,1
4176369.0,10
9199458.0,1
4119033.0,2
4170408.0,6
4100582.0,5
4118295.0,2
4176991.0,12
4150307.0,2
2804421.0,1
4178951.0,10
9001055.0,1
9012785.0,1
4177986.0,2
70488.0,1
4179372.0,5
4115071.0,2
4102025.0,1
1451.0,3
4118358.0,1
4112493.0,1
4111334.0,1
4100733.0,1
4176910.0,1
9000416.0,2
4118168.0,1
4179002.0,1
4118401.0,8
9013133.0,2
4122746.0,2
4116610.0,5
9010043.0,1
4160069.0,3
4170049.0,4
10532.0,1
9003615.0,1
9009181.0,1
10508.0,2
4170064.0,1
9506660.0,2
7591.0,5
9002385.0,2
72378.0,1
4117447.0,3
8002643.0,1
8002640.0,1
4107091.0,2
4107093.0,6
4170024.0,1
60283.0,1
4178030.0,1
4122303.0,4
4119563.0,2
4119455.0,1
4122084.0,6
72931.0,3
8002632.0,3
4121287.0,1
4117000.0,1
4110188.0,3
4118404.0,4
4103497.0,3
4101461.0,2
4116523.0,1
12201.0,2
4176586.0,1
4118333.0,1
75305.0,10
4103612.0,11
9008041.0,1
4122603.0,4
4176085.0,9
72077.0,3
9012798.0,1
4110771.0,1
11888.0,1
4108067.0,6
4100484.0,1
2802598.0,3
8501542.0,1
7103067.0,2
11012.0,1
4103762.0,1
4118351.0,1
9005683.0,9
9636137.0,3
4199774.0,2
4199598.0,1
4130304.0,1
4116515.0,2
4112192.0,2
4170082.0,1
8001744.0,1
8000471.0,3
73874.0,1
9010970.0,1
4160229.0,5
3214.0,2
74429.0,1
9179140.0,2
2801174.0,1
4118482.0,8
9001570.0,1
4131057.0,1
4176704.0,1
4101472.0,2
4117020.0,4
4176075.0,2
9297.0,1
4113985.0,1
4115059.0,4
4117918.0,8
9009184.0,2
4119571.0,4
9121990.0,1
2803414.0,1
4177068.0,1
4103683.0,3
4100683.0,3
4103620.0,3
4116621.0,2
4100232.0,1
4118167.0,1
8001418.0,3
4106707.0,1
9009175.0,1
72988.0,1
4116584.0,2
9006467.0,1
9001056.0,5
11956.0,3
4103653.0,8
9013710.0,1
11491.0,1
9012703.0,2
4118384.0,2
4150110.0,1
75378.0,1
4199778.0,2
4118229.0,1
4130173.0,18
4195022.0,2
4176263.0,2
4150311.0,3
4115076.0,2
4110122.0,3
9007414.0,2
4196171.0,1
70171.0,2
9008402.0,2
9008281.0,1
2800435.0,1
9004299.0,1
9009800.0,1
4103380.0,3
4102614.0,1
9065.0,3
9007314.0,1
4179252.0,1
9002701.0,3
4103296.0,5
9100166.0,1
4160233.0,5
2801493.0,1
11094.0,1
15823.0,1
8002631.0,2
71325.0,1
4118579.0,1
4176142.0,2
72488.0,2
9000249.0,3
4196635.0,1
4122349.0,2
9003389.0,2
4114080.0,1
4101952.0,1
33075.0,2
4151677.0,1
9003926.0,2
11213.0,1
4118208.0,1
9927.0,2
2801180.0,2
2800650.0,1
4151532.0,1
4160232.0,1
9013671.0,2
9001924.0,2
73166.0,1
4118158.0,2
4102093.0,2
9150306.0,2
4115075.0,3
4179287.0,1
8502189.0,1
4176086.0,7
9514267.0,1
4101198.0,1
2801073.0,2
4179587.0,1
71322.0,2
9002650.0,2
4110147.0,5
4195533.0,6
4179197.0,2
4118369.0,9
8501022.0,1
4122338.0,2
72368.0,1
4107809.0,6
9102115.0,2
4101767.0,1
72095.0,5
4178722.0,5
9110516.0,3
4160112.0,4
4103743.0,7
4115317.0,1
4109775.0,5
4179230.0,6
4150174.0,1
10603.0,1
9177943.0,1
4118513.0,2
9010520.0,1
4117895.0,5
4111807.0,1
4119205.0,1
9012855.0,1
4113394.0,4
4115154.0,2
7101770.0,1
9002194.0,1
9008627.0,1
4100501.0,3
4199879.0,1
4195622.0,1
4101552.0,1
4174112.0,1
9444.0,1
76450.0,1
9034782.0,3
4199042.0,5
4130139.0,1
4108320.0,6
9004935.0,1
4109931.0,2
4119014.0,1
2633.0,1
8001605.0,2
9005389.0,4
3204.0,1
9170087.0,1
4199635.0,1
9119260.0,11
4101394.0,1
4112119.0,3
9005399.0,1
4103766.0,1
4112261.0,2
8002240.0,2
4170331.0,7
4178800.0,1
4107696.0,4
4100547.0,2
9004923.0,1
4115437.0,6
9002651.0,1
4123581.0,1
9103389.0,2
70940.0,1
72557.0,4
4100695.0,3
4105743.0,1
9012507.0,1
10325.0,2
4116554.0,1
4114894.0,3
4115061.0,4
4176461.0,2
4179268.0,2
9001719.0,1
1823.0,4
71473.0,1
4120279.0,1
4118256.0,2
4103412.0,1
3116.0,14
4120152.0,1
9002595.0,6
4103613.0,1
9110.0,3
4115109.0,2
4115839.0,1
4112556.0,1
2802281.0,1
3122.0,2
2800166.0,5
4178965.0,2
4107032.0,1
9013758.0,7
4179145.0,2
2802135.0,1
2802046.0,1
4103168.0,3
4110415.0,3
4110790.0,1
4107042.0,1
8635.0,1
4119104.0,3
4117927.0,1
4103701.0,4
8585.0,1
9007545.0,2
4116603.0,2
4176512.0,3
4198917.0,1
8942.0,1
4100377.0,1
4112183.0,2
4122351.0,1
9030865.0,1
4119333.0,1
13476.0,1
9013064.0,1
4119340.0,1
4101809.0,1
9640.0,3
4117335.0,5
10648.0,1
4195132.0,1
2805047.0,4
8501891.0,1
8000752.0,2
4117855.0,6
72503.0,1
4110220.0,4
71985.0,5
9010429.0,1
2806724.0,1
79693.0,2
9000224.0,2
4100993.0,1
8001626.0,1
8833.0,2
4112234.0,1
73809.0,3
4199765.0,2
9004378.0,2
9004372.0,8
4102859.0,2
4100886.0,2
8003103.0,1
4107691.0,1
4179155.0,3
8002663.0,4
8078.0,1
4196919.0,1
4130038.0,2
4113584.0,2
4610.0,1
9012788.0,3
4112351.0,1
9000414.0,3
9007304.0,1
8501324.0,4
4114427.0,3
4105239.0,8
4112069.0,1
1452.0,5
9007652.0,1
4100773.0,1
9010905.0,2
8501276.0,1
8502232.0,2
9007299.0,1
4110034.0,4
9011752.0,1
9012311.0,1
9052.0,2
9034217.0,2
9009133.0,2
4100618.0,3
4116566.0,1
4107635.0,2
4150492.0,1
4119476.0,1
4119775.0,2
4196056.0,5
1314.0,2
10411.0,2
9007824.0,1
9005340.0,1
4119056.0,1
4178992.0,3
4174582.0,1
4100830.0,3
4170418.0,3
4112093.0,1
8002350.0,2
4111787.0,1
72246.0,1
4176679.0,1
9758.0,1
70034.0,1
4101285.0,2
72250.0,2
9011060.0,1
4103506.0,2
4109277.0,1
4118521.0,3
4123379.0,1
8002661.0,3
4130333.0,5
9008883.0,4
4119278.0,1
2801514.0,1
7102103.0,1
10228.0,1
75658.0,1
9008377.0,1
76044.0,2
4119393.0,4
4102000.0,2
8502220.0,5
7197.0,2
9000241.0,1
71742.0,1
8003174.0,1
4111285.0,1
2802121.0,1
9934.0,1
73757.0,3
4170940.0,2
9007803.0,1
72074.0,1
4151645.0,3
4111171.0,1
1271.0,2
4117169.0,4
4215.0,1
9002114.0,3
9000003.0,1
2803392.0,3
4101891.0,1
4110246.0,2
9009436.0,1
9011893.0,4
4160126.0,1
9123438.0,4
4170279.0,8
4105600.0,4
4118499.0,1
8501546.0,2
8501552.0,1
4108233.0,6
9012815.0,5
4115473.0,1
8000816.0,1
4118341.0,6
9008470.0,11
4151702.0,3
4130179.0,4
4170326.0,2
4106947.0,1
4170786.0,2
4170624.0,2
9459.0,1
4130425.0,4
4111691.0,3
10544.0,2
4111214.0,2
7705.0,1
4123747.0,1
8501260.0,6
9010342.0,2
8002126.0,1
4112340.0,1
1313.0,2
4113780.0,2
8501885.0,2
4112047.0,4
4179011.0,1
4123627.0,1
4117160.0,1
10670.0,4
4106922.0,1
4136376.0,1
9002267.0,1
4119118.0,1
4101847.0,7
4100193.0,2
4170660.0,2
4122908.0,3
4170604.0,2
4100410.0,1
9011043.0,1
4119274.0,3
4178955.0,4
4100809.0,3
4178880.0,1
4101412.0,1
10190.0,3
4118278.0,2
4115391.0,1
4102136.0,1
9010949.0,1
4103308.0,1
4170115.0,1
9036038.0,2
9000130.0,2
4151569.0,2
10646.0,2
4101930.0,2
4118484.0,1
9118402.0,6
2800463.0,1
7101688.0,4
4106616.0,3
9307.0,4
10565.0,1
9011184.0,3
9036547.0,1
9118541.0,1
8002187.0,1
9422.0,2
9010988.0,1
10439.0,1
4110247.0,1
74837.0,1
9135.0,1
4135089.0,1
9002706.0,3
4118328.0,4
4177505.0,1
4110736.0,4
4119396.0,3
4103275.0,3
9008337.0,1
4130043.0,3
9011048.0,4
72436.0,2
9008088.0,1
10839.0,1
9100172.0,1
4176083.0,2
9006471.0,1
4105348.0,3
9008634.0,1
9008746.0,1
8002436.0,1
4122202.0,2
77596.0,1
4176810.0,6
9008502.0,1
9009000.0,1
4121374.0,1
8752.0,1
4150272.0,4
2803232.0,3
4100713.0,1
4197560.0,1
4103957.0,1
9008991.0,1
4113709.0,1
4122293.0,1
4110764.0,1
8002528.0,4
9011291.0,1
4170573.0,1
4103751.0,1
4199818.0,1
4199508.0,1
4114772.0,2
4100031.0,2
4102905.0,2
8001015.0,1
4107622.0,3
4179294.0,4
76683.0,1
4176413.0,1
9113835.0,2
4110092.0,3
4118405.0,2
4105274.0,5
4103684.0,5
4100590.0,3
4100862.0,5
4114756.0,4
4117110.0,2
4198853.0,1
10020.0,1
4103441.0,3
4123749.0,1
9035337.0,3
9178958.0,1
4100866.0,2
4118370.0,1
4106700.0,1
4112073.0,1
4170975.0,6
2801680.0,1
2801665.0,1
4107066.0,8
9007654.0,1
4199078.0,1
9012445.0,1
4115607.0,1
9012900.0,1
4103693.0,6
4122358.0,3
9034716.0,4
4103472.0,4
9004384.0,2
70777.0,3
159.0,11
9008430.0,1
2805423.0,1
4121824.0,2
4195038.0,1
75748.0,4
9004244.0,1
9014159.0,1
4196103.0,3
70114.0,2
4179310.0,2
8978.0,1
9008391.0,1
4102998.0,1
9008169.0,3
9033246.0,2
4101896.0,1
4101492.0,4
4100669.0,1
4105215.0,4
4130226.0,1
4196524.0,2
4119240.0,2
9000262.0,3
9009621.0,1
8002243.0,2
71131.0,3
8001635.0,1
8002110.0,6
4110015.0,1
4122431.0,2
9010551.0,3
75336.0,1
13235.0,1
4103430.0,1
4177308.0,1
4121470.0,1
4114768.0,1
4170276.0,1
4130365.0,1
4177484.0,1
10689.0,3
9003596.0,1
71320.0,1
4196112.0,2
4110226.0,1
9002637.0,1
4177970.0,1
9779.0,2
9005890.0,1
76638.0,3
4118297.0,8
9032770.0,1
4116643.0,2
9002703.0,4
9009614.0,4
4170057.0,3
4101191.0,2
9136639.0,3
2803016.0,2
12347.0,2
4103754.0,1
2805597.0,1
9106925.0,2
9034553.0,1
8501289.0,3
4106084.0,1
4103730.0,5
4110784.0,1
10576.0,1
2805553.0,1
9001093.0,1
4109840.0,1
9033355.0,1
9015418.0,1
4178112.0,1
9122893.0,3
4107053.0,2
10655.0,1
4103891.0,2
4178365.0,1
2801515.0,1
2802199.0,1
4107643.0,2
7103687.0,1
4102010.0,2
4118621.0,3
4150390.0,1
4115251.0,1
4101998.0,1
4198932.0,1
4100353.0,1
9036972.0,2
8501763.0,1
4103342.0,3
11008.0,1
4122082.0,2
4100399.0,1
70941.0,1
9134715.0,1
9179225.0,2
9011031.0,1
4160205.0,2
4199699.0,1
4197483.0,4
4107828.0,1
71017.0,2
9011021.0,1
4117613.0,1
4114332.0,1
4100500.0,1
4199179.0,1
9116664.0,2
9001061.0,2
8001614.0,2
12265.0,1
73849.0,1
4117612.0,1
10801.0,1
8002634.0,1
8002449.0,1
9004324.0,2
9119276.0,2
9000260.0,1
8002597.0,3
4114200.0,2
4199629.0,5
4116488.0,2
9614.0,3
8002428.0,5
4105784.0,1
4117034.0,4
4130162.0,1
7103055.0,6
9013845.0,1
4112361.0,6
4101657.0,1
9031255.0,3
4118509.0,4
9002840.0,2
4105284.0,3
4117400.0,3
4123392.0,1
4113986.0,5
4170397.0,6
4111773.0,2
2805165.0,1
4111806.0,1
4105490.0,1
4102795.0,1
9012666.0,1
74612.0,1
9000108.0,1
4122362.0,3
8000682.0,2
9003359.0,1
9034007.0,2
4179311.0,1
4119194.0,1
2806199.0,1
4199696.0,3
4179425.0,1
4119010.0,1
4100672.0,2
11204.0,1
73689.0,1
4109935.0,1
7479.0,1
4199021.0,2
9008531.0,1
9108233.0,4
4118127.0,1
2801683.0,1
9011075.0,1
9011050.0,2
4101873.0,2
4111909.0,6
4103544.0,3
4119416.0,7
4130204.0,1
9100.0,6
4118551.0,5
74993.0,3
8003085.0,1
4112146.0,4
12232.0,2
4107886.0,3
4110223.0,3
4103475.0,2
4102906.0,4
4105283.0,2
9004565.0,1
4130334.0,3
9011127.0,1
8501262.0,1
9011861.0,1
9012509.0,1
4177426.0,2
4150214.0,2
4121987.0,7
11411.0,1
4130.0,9
70707.0,1
75106.0,1
4114774.0,1
9348.0,1
9461.0,2
4123043.0,1
4119705.0,3
8501559.0,2
9011063.0,2
4160325.0,6
4170877.0,1
4107098.0,1
2802942.0,1
4110205.0,3
4110743.0,1
4116386.0,1
9011178.0,1
4101157.0,1
2803077.0,1
9013950.0,1
72209.0,1
4160388.0,1
4179014.0,2
4116567.0,6
2721.0,3
4114991.0,4
9002596.0,2
4196062.0,3
76431.0,1
4107899.0,1
4115141.0,1
4115140.0,1
76587.0,1
9008772.0,1
4111456.0,1
9012175.0,1
4111855.0,2
4122936.0,1
4101474.0,1
4121710.0,1
9105341.0,1
4117906.0,2
4107634.0,4
4123268.0,5
9036133.0,2
10836.0,1
4110275.0,2
9004567.0,2
4103611.0,4
4115074.0,2
9000930.0,2
4100429.0,1
4103513.0,1
4150191.0,8
8002114.0,3
4116561.0,2
4170838.0,3
9012090.0,1
9002800.0,2
9000919.0,1
7100027.0,2
4195723.0,1
4101508.0,1
9012636.0,1
11236.0,1
4120317.0,3
4196658.0,1
4115120.0,3
9034299.0,4
9000143.0,4
4100493.0,1
70901.0,1
4111784.0,3
2801020.0,1
4195217.0,1
4170014.0,1
4130305.0,1
8002177.0,2
8501895.0,7
9423.0,2
4119348.0,1
4176156.0,2
4178564.0,2
9100504.0,2
4119341.0,2
4102152.0,1
8501980.0,2
4118207.0,1
4114368.0,3
2553.0,3
9001050.0,1
2801176.0,2
4101910.0,2
9003493.0,1
2801756.0,2
3120.0,3
4101376.0,2
9122325.0,1
14303.0,3
72876.0,3
2802671.0,1
4101980.0,2
4122063.0,1
4176612.0,4
4103763.0,1
4130253.0,1
4101656.0,1
4151621.0,1
9012173.0,1
4197439.0,2
9010424.0,1
4118409.0,1
4135914.0,1
9010708.0,1
4176925.0,3
9400.0,2
73931.0,1
4111853.0,3
10111.0,1
74926.0,11
4100818.0,1
9012186.0,1
4117161.0,2
75602.0,1
71070.0,1
4110181.0,2
4119302.0,1
4111862.0,1
4107794.0,1
8501410.0,2
4179137.0,3
4101426.0,6
4179038.0,1
4106976.0,2
4103559.0,1
13116.0,2
170574.0,1
2531.0,2
4160394.0,1
173190.0,1
4112282.0,1
75643.0,3
76288.0,2
4106112.0,1
4110088.0,3
4117419.0,4
4177532.0,1
9009173.0,1
3123.0,3
4101918.0,1
9001963.0,2
4197765.0,2
4112172.0,1
9007688.0,1
9001988.0,1
4196987.0,2
4101855.0,1
9010794.0,1
4112108.0,3
4100414.0,4
8001747.0,1
8501722.0,4
9013842.0,3
4111649.0,2
8501765.0,2
4199369.0,1
4110572.0,1
7642.0,1
4123788.0,1
72110.0,1
11839.0,1
4110301.0,7
4112496.0,2
4112341.0,1
8001778.0,2
15589.0,1
4120006.0,1
4109831.0,3
9003992.0,1
9002123.0,2
4119115.0,2
4110173.0,4
4123667.0,3
4119957.0,1
8002272.0,5
4174245.0,1
4113858.0,1
4103624.0,2
4100572.0,3
4150361.0,2
4102869.0,2
8002544.0,1
9476.0,1
8501261.0,1
2642.0,9
1889.0,3
4176850.0,4
4130373.0,2
4119454.0,2
9004295.0,2
9004568.0,2
4103856.0,1
4110178.0,3
4170320.0,3
4118153.0,2
4130182.0,1
8000821.0,2
4116626.0,7
7102449.0,1
4122710.0,2
4100472.0,2
4122266.0,1
4100491.0,1
70900.0,1
4123451.0,2
4119158.0,2
8000994.0,1
71838.0,2
4106852.0,3
4121870.0,1
4119683.0,2
4119221.0,4
4103488.0,1
7769.0,1
4124.0,3
4179157.0,2
9010244.0,1
16206.0,1
4160206.0,5
4151543.0,1
4122792.0,1
4105288.0,2
4117454.0,1
4179004.0,2
4119339.0,1
4130539.0,1
2803253.0,1
4121340.0,2
4103542.0,2
4116738.0,4
4100420.0,3
315.0,1
4119050.0,1
14828.0,1
11935.0,1
70984.0,1
4109555.0,4
4199605.0,10
4198868.0,3
8501561.0,1
4107526.0,2
4106969.0,3
4107489.0,1
7932.0,1
9036100.0,2
71624.0,1
4104613.0,1
4105155.0,1
4121300.0,1
4105815.0,1
4102117.0,1
4102118.0,3
4102903.0,8
4199773.0,1
2801690.0,1
7102560.0,1
1279.0,1
4115139.0,1
4179161.0,1
4199625.0,1
4103312.0,1
4130447.0,1
4119352.0,1
9007754.0,1
4160386.0,1
8501622.0,4
4122412.0,1
4118858.0,1
4110807.0,1
4106684.0,1
4101705.0,1
4195589.0,1
1317.0,1
4121403.0,1
4101197.0,2
71119.0,1
9833.0,1
2803807.0,1
4116596.0,3
9010846.0,2
4118320.0,2
4117804.0,2
9008420.0,1
9009918.0,1
4119453.0,3
4103750.0,1
4110806.0,4
70800.0,1
9010505.0,1
4122625.0,1
4112084.0,1
2724.0,2
4116721.0,2
2803229.0,2
2802928.0,1
4117267.0,1
9012763.0,1
1329.0,1
4197330.0,1
4135579.0,6
9013847.0,1
12166.0,3
4107001.0,4
4103647.0,2
9101579.0,2
4119117.0,4
4170575.0,1
4101444.0,6
4117218.0,3
4100416.0,1
8502058.0,1
4105773.0,1
4135726.0,1
4135109.0,5
4178484.0,1
4103662.0,3
4150376.0,1
4119129.0,1
4170304.0,1
4117270.0,1
2638.0,2
4179227.0,1
4195011.0,2
8733.0,1
4170690.0,2
4116702.0,2
4178231.0,1
4178819.0,2
9033712.0,3
4151512.0,1
4106190.0,1
4117615.0,2
9005365.0,5
8001701.0,3
9013796.0,4
9010538.0,1
9003811.0,1
4196299.0,1
4178325.0,1
4198866.0,2
4100824.0,1
4121826.0,1
4117641.0,1
73773.0,1
73677.0,2
4105272.0,3
4100322.0,1
4130496.0,1
4101370.0,6
9000923.0,1
9005347.0,1
16444.0,1
72972.0,1
8002273.0,5
4115377.0,2
3110.0,1
4179421.0,1
2802949.0,1
4120812.0,1
15270.0,1
4103324.0,2
4197543.0,4
9004245.0,1
4170199.0,2
1277.0,1
4117872.0,1
4179204.0,2
4118575.0,2
4103597.0,2
9000248.0,2
11907.0,1
9010425.0,1
4199740.0,1
10740.0,2
8000226.0,2
4178869.0,3
4111800.0,1
2801497.0,1
4160121.0,3
4199183.0,2
4119423.0,1
9904.0,3
4109282.0,1
4179009.0,2
9010850.0,4
4122655.0,8
8003122.0,2
4101919.0,1
4113771.0,1
4107284.0,2
4102891.0,2
72654.0,2
4170192.0,1
2802213.0,1
4111052.0,1
4106837.0,4
2803322.0,1
4119420.0,8
4101694.0,3
4103789.0,1
9012805.0,1
4195399.0,1
4196072.0,1
8825.0,1
10073.0,2
8502118.0,1
4196288.0,2
9013465.0,1
4150285.0,1
4111780.0,1
4120045.0,5
9010581.0,1
4195045.0,1
2801040.0,2
2800843.0,1
4100499.0,1
4117054.0,3
4135335.0,1
71874.0,6
4114377.0,3
9010953.0,2
4113781.0,2
4100302.0,1
4114994.0,3
4106951.0,3
4111882.0,1
4103914.0,4
4110865.0,3
4118383.0,1
9002860.0,1
4710.0,1
4123505.0,2
9009097.0,2
4100312.0,1
9119237.0,1
2801534.0,1
4176076.0,2
4150221.0,1
7102809.0,2
8501960.0,1
4101778.0,2
4115663.0,1
4135979.0,1
4113576.0,1
4197124.0,1
4102944.0,5
4114987.0,3
9111787.0,1
2629.0,3
4116703.0,4
4118298.0,1
9000913.0,2
4103546.0,2
4105544.0,1
4102850.0,1
4170027.0,1
4111907.0,1
4123160.0,1
16119.0,4
9000489.0,1
9010155.0,1
4107163.0,1
9003617.0,1
4170544.0,1
4107621.0,3
9004382.0,1
9008710.0,1
8007.0,1
4199453.0,2
4102410.0,2
14811.0,1
10537.0,1
9119286.0,1
4198432.0,1
4170853.0,4
9002997.0,1
4199421.0,2
4174075.0,1
244.0,2
9002855.0,10
4178425.0,2
9034770.0,1
9684.0,2
4107556.0,1
71375.0,3
8058.0,1
4119466.0,1
9638.0,1
8002119.0,1
8478.0,1
7919.0,4
4179258.0,1
4103980.0,1
4101841.0,2
4130388.0,2
9011961.0,2
4130274.0,1
8002180.0,1
4119192.0,5
9007623.0,1
4122350.0,2
9035434.0,1
2806160.0,1
4103638.0,1
4114982.0,1
9008655.0,2
9008711.0,1
8001643.0,1
70760.0,1
4119153.0,2
4135334.0,2
4113500.0,2
4102164.0,1
4151572.0,4
4120019.0,1
9514254.0,1
9008501.0,1
11224.0,1
4176141.0,1
72869.0,1
11314.0,1
9198814.0,1
4111760.0,1
2802801.0,1
2802783.0,1
4196948.0,5
9008942.0,2
4195024.0,2
4110159.0,1
4135077.0,3
4195617.0,1
4135683.0,1
4130144.0,1
4111293.0,1
4198878.0,3
4113882.0,1
4115066.0,2
9119434.0,1
9009037.0,1
12311.0,1
9003560.0,1
9035990.0,1
9034950.0,4
9034924.0,1
9001131.0,2
8000371.0,5
4122364.0,2
4178801.0,6
4170019.0,1
9009059.0,4
3115.0,3
2802427.0,1
2802581.0,1
3132.0,1
4108206.0,4
4102801.0,3
4115092.0,2
4119801.0,1
4105331.0,2
2803572.0,1
9010889.0,1
4117899.0,2
4199414.0,4
4103357.0,1
4199180.0,1
4118693.0,1
4197710.0,1
9135032.0,2
9010275.0,1
4120808.0,1
4102759.0,1
9002659.0,3
4101924.0,2
4121625.0,1
4102160.0,1
4197164.0,1
7000122.0,1
4135051.0,3
4119232.0,1
8000823.0,1
9008774.0,1
9012943.0,1
4114313.0,2
4114316.0,1
4170713.0,3
9036732.0,1
9037626.0,2
7486.0,1
4112230.0,1
13440.0,1
12390.0,2
4199418.0,1
2801173.0,2
2805647.0,3
4119599.0,1
2802856.0,1
10076.0,1
72076.0,3
4122355.0,1
4170878.0,1
2540.0,1
4122255.0,2
4179143.0,4
9002859.0,3
4122282.0,3
8002953.0,2
7525.0,1
4110799.0,1
9623.0,2
9004243.0,1
4100944.0,1
72151.0,2
4195621.0,1
4103281.0,1
4119673.0,3
2646.0,3
7000190.0,1
4106748.0,1
4199870.0,1
4116004.0,1
4199718.0,1
4176902.0,1
9008919.0,1
4103476.0,1
4176372.0,1
2803181.0,1
9034200.0,3
4110221.0,3
31982.0,2
9006196.0,1
4111785.0,1
4121806.0,3
4102188.0,1
4197326.0,1
3133.0,2
4100396.0,1
4103520.0,2
2803071.0,1
9002836.0,1
4103637.0,1
9012896.0,1
2802628.0,2
4103672.0,2
4135983.0,1
10342.0,1
70949.0,1
8001474.0,1
2639.0,1
14669.0,1
8971.0,1
9008564.0,1
4103767.0,3
9036263.0,1
9003183.0,1
4101558.0,1
4150671.0,3
4105341.0,2
9007093.0,1
4106695.0,1
11282.0,2
4121759.0,1
4105746.0,2
4195047.0,3
9012951.0,1
4114064.0,1
4110769.0,1
9198498.0,1
4130531.0,3
4119411.0,1
72435.0,1
75414.0,1
9013951.0,2
9136528.0,1
4102899.0,1
2801663.0,1
4119326.0,5
9000897.0,1
8501786.0,1
9006585.0,2
4103657.0,2
9002716.0,1
9239.0,1
4103833.0,1
9002700.0,1
4117356.0,1
4101086.0,1
4117559.0,1
4195618.0,3
2802843.0,1
4122098.0,1
4111707.0,1
9119737.0,1
9008937.0,1
2804871.0,2
4105262.0,1
4121781.0,1
32732.0,1
4116513.0,1
4119128.0,3
9013194.0,1
4107884.0,1
9008455.0,1
4123487.0,5
9009943.0,1
1252.0,1
10744.0,1
4103753.0,1
4151629.0,2
4101831.0,1
4101777.0,1
4122330.0,2
9036819.0,1
4130372.0,3
4118677.0,1
4118675.0,2
2802726.0,1
9601123.0,1
9000275.0,2
9000748.0,2
9544.0,7
4103536.0,2
72536.0,2
2802708.0,1
4112056.0,1
9170149.0,1
9614004.0,1
9007592.0,1
4117418.0,3
8002971.0,1
4106463.0,1
4107373.0,1
4103539.0,5
4111673.0,3
4119780.0,2
10798.0,3
4105200.0,1
4160332.0,1
8001028.0,1
3136.0,4
2802358.0,1
4197064.0,1
4111322.0,1
8002387.0,1
4178585.0,2
4199777.0,3
4815.0,2
4101877.0,2
4118547.0,1
4130163.0,1
9110200.0,1
72754.0,2
9008463.0,2
4150670.0,1
4170836.0,1
4109847.0,1
4103691.0,2
4100943.0,2
4101454.0,4
72940.0,1
72541.0,2
4197751.0,1
74432.0,1
9035020.0,2
8914.0,3
4117441.0,1
9004055.0,1
4107632.0,3
4105210.0,2
4103596.0,4
2802518.0,2
4123318.0,1
4103199.0,1
9013851.0,2
9008936.0,2
9013.0,2
4105226.0,3
72992.0,1
11811.0,1
4103417.0,4
4103418.0,1
72591.0,1
9012899.0,2
4198936.0,1
4111832.0,2
4170821.0,1
4112365.0,3
4112055.0,1
4112366.0,1
9009755.0,1
4135674.0,1
9001906.0,1
4121350.0,1
72539.0,2
4118407.0,1
9176314.0,1
4150117.0,1
9034947.0,3
4135757.0,1
4195040.0,2
9002721.0,3
4171016.0,1
9009661.0,1
4118419.0,4
9009292.0,1
4176472.0,1
4176112.0,2
8000547.0,1
4107653.0,1
4198838.0,1
9004564.0,1
4130523.0,6
2805444.0,1
4118200.0,1
9612.0,3
71350.0,2
8002271.0,1
8002189.0,1
32887.0,1
9009903.0,1
9012644.0,1
4121445.0,1
4175403.0,1
4199935.0,1
11995.0,2
9011380.0,1
2806755.0,1
2805058.0,2
11606.0,1
7000039.0,1
4107878.0,1
4176951.0,1
75439.0,1
9008370.0,1
2802636.0,1
9000266.0,1
4170714.0,1
4101921.0,6
4105212.0,2
4112175.0,2
9009883.0,2
4119017.0,4
4122287.0,2
8001415.0,1
9009204.0,1
9034965.0,1
4101362.0,1
9108161.0,1
9012813.0,1
4106941.0,2
4102802.0,2
4111769.0,1
4111793.0,2
9000235.0,5
4113249.0,3
1268.0,2
4111762.0,2
4118307.0,1
4176610.0,6
73678.0,1
2802841.0,1
9002757.0,1
10725.0,2
9011310.0,1
4135063.0,3
4115957.0,2
4195825.0,1
4107370.0,3
4170081.0,1
4170087.0,1
9012747.0,2
9008688.0,2
9009784.0,1
4107881.0,1
9003390.0,1
9001904.0,1
75293.0,1
4119458.0,1
4199372.0,2
73637.0,1
9006468.0,2
4160246.0,1
4130196.0,3
4100079.0,14
4150423.0,2
2561.0,2
9010088.0,1
72138.0,1
4110897.0,1
4113452.0,2
2802964.0,1
4130954.0,1
4116355.0,7
31530.0,1
4116783.0,1
14909.0,2
4176893.0,1
4111726.0,5
9010512.0,1
4130198.0,2
70669.0,2
4102755.0,1
2805673.0,1
9013913.0,2
9036730.0,1
4103288.0,1
4107954.0,3
9005411.0,1
8002379.0,1
4107436.0,1
9006469.0,1
4116184.0,1
4119060.0,1
11121.0,3
9013504.0,1
4117905.0,2
9034963.0,1
2802659.0,1
9008660.0,3
4130535.0,6
4107048.0,2
4199322.0,3
4196537.0,4
9002156.0,1
2802774.0,1
4100478.0,3
4110238.0,1
13613.0,1
